38,0
15,0
35,0
22,0
8,0
11,0
14,0
24,0
45,0
23,1
60,0
26,0
4,1
9,0
1,0
59,0
73,0
9,0
97,0
35,0
1,0
116,1
1,0
20,0
50,1
25,0
7,0
18,0
25,1
69,0
25,1
49,0
20,0
28,0
185,1
32,0
7,0
2,0
1,0
2,0
47,1
37,0
1,0
15,0
18,0
31,0
45,0
53,0
14,0
27,0
1,0
63,0
12,0
7,0
23,0
1,0
9,0
2,0
2,0
12,0
2,0
5,0
5,0
30,0
2,0
55,0
102,1
10,0
38,1
61,0
1,0
10,0
11,0
15,0
16,0
40,0
24,0
4,0
41,1
53,0
30,0
2,0
2,0
2,0
4,0
40,0
95,0
6,0
8,0
2,0
23,0
3,0
38,0
17,0
5,0
29,0
39,0
8,0
5,0
49,0
2,0
6,0
8,0
7,0
52,0
2,0
43,0
40,0
75,0
67,0
8,0
18,0
20,0
1,0
1,0
5,0
17,0
5,0
55,0
8,0
3,0
59,0
2,0
7,0
97,0
41,1
125,0
8,0
39,0
84,0
1,0
35,0
31,0
34,0
21,0
142,1
15,0
10,0
93,1
3,0
23,0
12,0
34,0
1,0
2,0
1,0
50,0
1,0
34,0
59,0
11,0
6,0
12,0
41,0
6,0
79,1
72,0
6,0
6,0
79,0
8,0
27,0
37,0
48,0
2,0
4,1
14,0
25,0
14,0
41,0
19,0
42,0
124,0
2,0
48,0
45,0
6,0
37,0
20,0
1,0
16,0
1,0
13,0
14,0
2,0
10,0
1,0
1,0
34,0
73,0
2,0
4,0
49,0
25,0
1,0
9,0
10,0
2,0
54,0
75,0
65,0
38,0
2,0
77,0
58,0
69,0
15,0
8,0
15,1
11,0
6,0
5,0
35,0
46,0
56,0
72,0
56,0
2,0
12,0
36,0
2,0
2,0
13,0
2,0
5,0
12,0
16,0
10,0
23,0
1,0
5,0
1,0
8,0
79,0
7,0
7,0
7,0
5,0
132,0
7,0
4,0
28,0
31,0
2,0
11,0
32,0
1,0
39,0
11,0
102,0
37,0
20,0
154,0
20,0
23,0
57,0
23,0
1,0
74,0
16,0
8,0
104,1
41,0
8,0
54,1
93,0
8,0
4,0
135,0
7,0
24,0
26,0
26,0
66,1
9,0
77,0
5,0
45,0
76,0
37,0
2,0
120,0
38,0
30,0
2,0
14,0
22,0
22,0
6,0
47,0
32,0
34,1
4,0
55,0
2,0
13,0
73,1
3,0
52,0
2,0
7,0
16,0
20,0
49,0
15,0
6,0
10,0
20,0
76,0
22,0
18,0
4,0
8,0
18,0
9,0
87,0
6,0
26,0
1,0
7,0
28,1
13,0
2,0
13,0
34,1
11,0
70,0
28,0
22,0
23,1
101,0
1,0
10,0
35,0
2,0
7,0
3,0
20,0
3,0
79,0
143,0
9,0
23,0
2,0
77,0
34,0
44,0
120,0
59,0
12,0
33,0
35,0
12,0
2,0
19,0
9,0
63,0
59,1
27,0
25,0
28,0
6,0
36,0
13,0
30,0
21,0
5,0
102,0
67,0
16,0
14,0
15,0
74,0
55,1
2,0
1,0
88,0
9,0
40,0
1,0
4,0
19,0
19,0
83,0
18,0
25,0
2,0
1,0
47,0
45,0
13,0
2,0
9,0
1,0
71,0
61,0
41,0
3,0
133,1
3,0
2,0
1,0
13,0
68,0
18,0
3,0
13,0
29,0
1,0
6,0
12,0
18,0
2,0
19,0
30,0
6,0
76,1
17,0
3,0
5,0
84,1
5,0
39,0
34,1
4,0
101,0
19,0
41,0
40,0
11,0
35,0
1,0
12,0
20,1
15,0
36,0
1,0
15,0
213,2
12,0
27,0
2,0
28,0
25,0
5,0
18,0
2,0
10,0
8,0
13,0
1,0
45,1
23,0
51,0
14,0
13,0
35,0
9,0
22,0
15,0
13,0
19,0
8,0
28,0
1,0
1,0
13,0
6,0
19,0
1,0
39,0
7,0
45,0
27,0
47,0
1,0
47,1
44,0
9,0
29,0
7,0
35,0
35,0
91,1
1,0
26,0
35,0
